id,lang,name,summary,introduction,open_time,district,address,tel,fax,lat,long,services,category,consume,update_time
8510,zh-tw,安心餐廳-黑橋牌香腸博物館,,"記憶中不變的味道
歷史在臺南府城留下光影，勾勒府城獨特的人文風情，而隨著荷蘭、明、清、日治頁面捲過，留給臺南人嘴挑懂吃的回憶，潤甜的口味為每道小吃說出屬於它的風光曾經。寶貴的古蹟資產，與隨意吃都好吃的城市特色，巷弄是最引人入勝的城市構圖。在這樣的環境薰陶下，黑橋牌食品發跡於運河旁的『烏橋』地(舊地名)，六十餘年在臺南成長茁壯，濃厚的人情味、記憶中不變的味道，黑橋牌香腸總是串起人與人之間珍貴的情感。

「民以食為天」，始終秉持著良心事業的黑橋牌創辦人－陳文輝先生，留給每一個黑橋人堅持好心腸的企業文化，2012年，香腸博物館落成，認真說著屬於我們的故事，透過館內打造原景重現的展覽內容，與您分享一路走來的黑橋牌，更以世界的角度表達「香腸」的飲食文化內涵；透過參觀工廠，讓每個人更了解食品製造的真實面貌，讓您感受到黑橋牌現代化製成的嚴謹。誠摯邀請您一同見證全臺第一家香腸博物館的誕生，品嚐臺灣原產，感受府城在地的產業精神。",,南區,702 臺南市南區新忠路2號,06-2616990 轉 12,,22.97963,120.18464,餐飲、宅配服務、外帶服務、外送服務,地方小吃、中式美食、景觀餐廳、伴手好禮、安心餐廳,美食,2021-05-24 15:57:04
8511,zh-tw,安心餐廳-奇美食品幸福工廠,,"帶來近半世紀幸福滋味的奇美食品，要再將幸福的定義延伸，2015年由宋光夫董事長帶領其團隊，規劃建設【奇美食品幸福工廠】，結合旅遊、觀光、購物、休憩功能，期望能溯及美食食材的根源，從原物料開始，了解工廠製造的流程，探索食物的美味外，更講求食品的安全及健康的觀念。館內展示以「幸福感」為故事軸線， 從文物展示，趣味又具教育性的互動體驗，到精彩可期的模擬商店街町；D I Y教室主打「手作幸福」，要民眾親手做出屬於自己的幸福美食；主題餐廳及咖啡廳提供平價美味餐點與香醇好喝咖啡；還有超值好物供您選購的奇美產品專賣店。
奇美食品幸福工廠本著回饋社會的美意，選用綠建材，對人類身體健康無害，降低對地球的負荷，期能打造環保、低汙染的環境給大家！",,仁德區,717 臺南市仁德區機場路1008號,06-2698588,,22.94874,120.217,餐飲、宅配服務、外帶服務、外送服務,地方小吃、景觀餐廳、伴手好禮、安心餐廳,美食,2021-05-24 17:28:21
8512,zh-tw,安心餐廳-田園素食餐廳,,"健康素食新概念
南關線歸仁區第一家由農會榖倉改建而成的田園素食餐廳
外觀保留著榖倉原貌和榖倉木製的梁柱
讓你彷彿回到50年代
田園素食餐廳老闆娘，希望藉著研發素食料理，
讓以往一聽到素食就搖頭的人能改變觀感並喜愛上素食。",,歸仁區,711 臺南市歸仁區中正北路一段168-1號, 06-2301131,,22.97314,120.29586,餐飲、外帶服務,素食主義、安心餐廳,美食,2021-07-15 14:14:38
8513,zh-tw,安心餐廳-福樓小館,,"福樓在1992年7月23日創始店成立。
我們從二十幾年前的一個燒烤攤，慢慢的做到現在的規模。一直都在台南，想把本地的新鮮食材與特色帶給客人。把一家人一起打拼的風格設計成有&quot;家&quot;的氛圍，讓每位顧客來到福樓都有家的感覺。
本著店家對食材的堅持，與對顧客的熱忱上菜，是我們每一道好吃的秘訣。每天購進當季最新鮮的食材來供顧客選擇，加上，以府城老菜的手法，結合燒烤與日式、鐵板燒等---，都以原味海鮮為基調，充分發揮數百年來臨海歷史古城-歷經明鄭、日治時期，府城豐富飲食文化的多元面向。",,中西區,700 臺南市中西區永華路一段300號,06-2957777,,22.98915,120.18835,餐飲、外帶服務,中式美食、安心餐廳,美食,2021-05-25 08:08:50
8515,zh-tw,安心餐廳-歐納牛排館,,"歐納牛排館--家庭式的氛圍、親切貼心的服務、明亮半開放式的廚房及主廚對美味堅持的料理，在台南的小角落裡，施展一場美饌饗宴。
歐納的真締，是在小巷裡尋找一份純粹的味覺滿足，於是主廚大膽的嚐試各種不同的食材，在相互碰撞中找尋美味的絕配",,東區,701 臺南市東區勝利路52巷1-5號,06-2007005,,22.9918,120.21827,餐飲、外帶服務,其他美食、安心餐廳,美食,2021-05-24 17:29:03
8516,zh-tw,安心餐廳-糧戶食堂,,懷舊復古的店舖、健康清新的美味食堂，就在奇美博物館、十鼓文化村旁，台糖冰棒對面，歡迎大家過來坐坐、休憩、品嚐道地台南市手工料理，小吃喲!,,中西區,700 臺南市中西區海安路一段46號,06-2111354,,22.98857,120.19512,餐飲、外帶服務、外送服務,地方小吃、中式美食、安心餐廳,美食,2021-05-25 08:08:34
8517,zh-tw,安心餐廳-神．茶油,,"從尋找原料開始，我們親自走訪江西、湖南等油茶之鄉，總算找到老天爺賜給我們人類最好的禮物，並秉持著「好原料也要好工序」的信念，顛覆傳統茶油的製作方式。
神．茶油採用全台唯一，德國技術，物理冷料冷壓初榨；電腦、人工雙重把關，只挑選最好的籽料榨油；全產品通過德國杜夫萊茵310項農藥殘留、五大重金屬檢驗合格，品質有保障，只為保留第一道流瀉金黃的鮮純好油。
我們的產品有：山茶油、紫蘇籽油、核桃油、紅松籽油、甜杏仁油、南瓜籽油等多種天然油品。
健康來自對的食物而非藥物，神茶油 伴您一生的好油。",,東區,701 臺南市東區長榮路一段232號,06-2005558,,22.98553,120.21855,餐飲、外帶服務、外送服務,中式美食、安心餐廳,美食,2021-09-24 10:55:48
8518,zh-tw,安心餐廳-濃園滿漢餐廳,,"『不一樣就是不一樣』，突破傳統與世俗作法，濃園滿漢餐廳餐廳是屬乎耶和華上帝的，於1988年成立本著&quot;誠實信用&quot;、&quot;新鮮衛生&quot;的理念服務大眾，至今在神的帶領下已越過20多個年頭，祝福了無數對新人的婚宴、在愛裡享受家庭溫馨的用餐及工商團體在美好的氣氛下聚餐，見證神的榮耀。 我們秉持【精益求精】之信念，【要做就要做最好的】，從員工訓練、菜單調配、菜色美味、環境衛生及服務接待各方面，都做到最嚴格的要求。
硬體上均合乎政府衛生單位之檢定,也獲得各界好評。真誠的笑容、貼心的服務是我們的堅持，榮獲台南市政府評鑑為優良商店-最佳服務獎。
濃園不惜投入鉅資聘請國外名設計師為每一個樓層精心打造不同主題，一樓雅緻小吃,餐點以精緻小份的方式呈現，突破一般餐廳需要一群人才能點的刻版印象,兩個人也可以吃得巧又好，明朗溫馨的燈光與高雅舒適的空間，給您一個高貴不貴的享受，二、三、五樓為大型會議廳及宴會廳，可一次容納200桌，擁有二千坪停車空間，立體停車場可直達宴會廳，給消費者一個舒適安全的用餐空間。無論謝師宴、婚宴慶生、尾牙、聚餐，我們都能為您做最貼心與適當的安排，同時因季節時令的變化亦推出獨家特色菜式，我們竭誠的邀請您來濃園領受上帝恩典滿滿的祝福。",,東區,701 臺南市東區長榮路二段248號,06-2351133,,22.99048,120.22105,餐飲、外帶服務、外送服務,中式美食、安心餐廳,美食,2021-06-28 15:20:45
8519,zh-tw,安心餐廳-街役場古蹟餐坊,,"是誰安排了相遇，來到這裡，一段歷史、一棟古建築，還有遠道而來的您，準備好一起用微笑代替劇情，享受美好時光了嗎？
摩天大樓高高聳立，透天洋房豪華富麗，都比不上新化街役場的質樸古意，渾厚典雅的造形，在在透露著她不平凡的過去。
新化街役場是新化鎮公所的前身，興建於昭和9年（民國23年；1934），是新化老鎮歷史軸線的開端，也是彰化以南僅存的街役場建築。
新化街役場係仿歐洲文藝復興時期戲院的建築形式，空間配置一線展開，形制保存得十分完整。其主體是鋼筋混凝土的建物，屋面為木桁架覆瓦，屋身以洗石子裝飾，搭配窯燒十三溝面磚，與台灣大學校舍建築採用相同材料。
新化街役場巧妙結合西方建築樣式與本土建築意趣，工藝精巧又不失莊嚴，為台南縣難得一見的建築；尤以入口圓弧形水平出簷的設計，線條簡潔流暢，更凸顯在建築藝術上的特色，使得本建築物更具有保存的價值。
2000年舉辦的「乾坤大挪移」，把這棟建築物暫移300公尺遠，帶動居民對社區的認同與關懷，展開了文物保存的拉鋸戰，在鎮民的同心協力下，一起見證了一場文化的再造運動，企盼「大目降文物館」的設立，這棟建築物將會再展現有如浴火鳳凰般的生命力。
新化街役場記錄日治時期新化歷史的發展軌跡，除了見證新化行政發展史外，更是新化鎮民的共同記憶。",,新化區,712 臺南市新化區中正路500號,06-5905599,,23.0382,120.30745,餐飲、外帶服務,景觀餐廳、安心餐廳,美食,2021-12-29 11:14:28
8520,zh-tw,安心餐廳-葉陶楊坊人文餐廳,,"新化休閒綠帶是台南都會區的後花園，葉陶楊坊就座落在其前緣，於中興林場、虎頭埤、高爾夫球場相鄰。
餐廳位於新化高工西側，占地約400多坪。為讓每位造訪者都能帶著滿滿的幸福離去，我們特別用心聘請知名景觀設計師打造兼具閩南敦厚與南洋熱情的用餐環境，並針對不同訪客的個別需求，規劃出獨立的VIP包廂、戶外庭園以及餐廳主體三處用餐區，可同時容納近200位訪客，帶給訪客極致的滿足。
餐廳菜色均經過精挑細選，重視新鮮與實在；主廚除融合中西各式料理以外，還依客群的性質做不同的規劃，每週均推出新菜色，來迎合訪客多元的需求。
葉陶楊坊不只提供餐飲，還提供休閒旅遊資訊，讓訪客的休閒之旅，能更為周全與盡興；此外，我們還收集了國內現階段有關餐飲文學的書籍，提供給有興趣的訪客做更深入的分享。
提供更精緻的美味佳餚，更舒適自在的環境以及賓至如歸的服務，只是一間優質餐廳所應具備的基本元素。我們不僅以此自期，還希望創造餐廳新的生命動能，讓生命滿分。",,新化區,712 臺南市新化區信義路54-1號,06-5908000,,23.03836,120.31681,餐飲、外帶服務、外送服務,中式美食、景觀餐廳、安心餐廳,美食,2021-05-25 10:55:33
8521,zh-tw,安心餐廳-佛都愛玉友愛店,,"『佛』生心中念『都』是一家人
『愛』善結好緣『玉』傳福人間
天然健康做為主要訴求，搭配自家熬煮的水果醬。
讓口感相當具有層次變化，手工現洗現賣限量
嚴選優質阿里山的野生愛玉原料，愛玉具有大量膳食纖維及天然膠質",,中西區,700 臺南市中西區友愛街223號,06-2201166,,22.99193,120.19705,餐飲、宅配服務、外帶服務、外送服務,甜點糕餅、安心餐廳,美食,2021-05-24 15:55:55
8522,zh-tw,安心餐廳-佛都愛玉佳里旗艦店,,"『佛』生心中念『都』是一家人
『愛』善結好緣『玉』傳福人間
天然健康做為主要訴求，搭配自家熬煮的水果醬。
讓口感相當具有層次變化，手工現洗現賣限量
嚴選優質阿里山的野生愛玉原料，愛玉具有大量膳食纖維及天然膠質",,佳里區,722 臺南市佳里區成功路200號,,,23.15037,120.17339,餐飲、宅配服務、外帶服務、外送服務,甜點糕餅、安心餐廳,美食,2021-05-24 15:55:18
8523,zh-tw,安心餐廳-日家食堂,,"用對待家人的心，來迎接每一次的光臨
我們做的不僅是一份料理，還是一種精神。

今天，想吃什麼？",,東區,701 臺南市東區青年路475號,0916-773-375,,22.9913125,120.2173977,餐飲、外帶服務、外送服務,中式美食、安心餐廳,美食,2022-01-14 16:45:12
8524,zh-tw,安心餐廳-米藍花巷129異國料理餐廳,,天然新鮮食材多元料理風味火鍋、香草排餐異國簡餐、韓式石鍋、義大利麵、蔬食(素食)有20人包廂歡迎預約。,,東區,701 臺南市東區裕孝路129號,06-3316912,,,,餐飲、外帶服務,異國料理、安心餐廳,美食,2021-05-24 15:54:40
8525,zh-tw,安心餐廳-富貴食堂,,"歡迎蒞臨富貴食堂
本食堂於國歷102/08/10正式開幕
食堂全由竹子搭建而成 佈置古色古香
用心掌杓 傳承不變的古早味及人情味",,後壁區,731 臺南市後壁區菁寮里7-2號,0952669199,,23.37906,120.33314,餐飲,地方小吃、景觀餐廳、安心餐廳,美食,2021-05-24 15:54:27
8528,zh-tw,安心餐廳-奇美咖啡館-成大門市,,"✦ 消費方式：現金 ／ 刷卡 ／低消每人NT$120 ／用餐時限120分鐘
✦ 餐點：【美好早晨8:00~11:00】、【精選主菜11:30~14:30】、【午茶時光14:00~17:30】、【甜點】、【單品手沖莊園咖啡】、【特調飲品】。
✦ 伴手禮：奇美酥類伴手禮、年節禮盒、奇美大廚即食調理包、冷凍包子饅頭水餃、歐式麵包、小倉吐司。
▲ 菜單：https://www.facebook.com/cafechimei/menu/",,東區,701 臺南市東區大學路1號,06-2758011,,22.99727,120.21998,餐飲、外帶服務、外送服務,咖啡茶鋪、安心餐廳,美食,2021-06-28 15:33:32
8529,zh-tw,安心餐廳-安平貴記美食文化館,,"座落於第一老街 延平街上的安平貴記美食文化館，是以楊氏祖厝修建而成，從側面的外觀，仍何見傳統建築土形馬脊背的造型，不時仍有鴿雀停留在。祖屋的另一特點，是由楊氏祖先舊時掩蔽美軍空襲，以手工挖掘而成的迷你防空洞，洞內建造頗富心思，值得參訪。
目前整個會館，以知名的鼎邊趖、蝦仁肉圓、蚵仔煎、芋粿，並結合台南多家知名小吃，提供全套道地府城小吃，美其名為「台南小吃風味餐」，讓顧客有豐盛而經濟的安平饗宴。
安平貴記文化館與台南市政府、文資保育協會，共同以文化及保育觀點出發，來共同推廣文化保育觀念及推動台南小吃產業文化，店內結合觀念、文化、小吃、古蹟、保育等，是熱愛歷史文藝的您最佳的選擇。",,安平區,708 臺南市安平區延平街93號,06-2229794,,23.00066,120.16246,餐飲、外帶服務、外送服務,地方小吃、安心餐廳,美食,2021-05-24 15:53:27
